RecommendationId,Stars
1,3.64918971107
2,3.70228312495
3,3.89432215406
4,4.10511432489
5,3.86785918662
6,3.60343578613
7,3.86484141542
8,4.13066282759
9,3.6437736188
10,3.71095653626
11,3.79668946851
12,3.63831970807
13,3.77559559464
14,3.86860239498
15,3.79797677721
16,3.86757165088
17,3.94106782714
18,3.72639490123
19,3.79797677721
20,3.64918971107
21,3.67364780784
22,3.68539077895
23,3.68862654647
24,3.78349113074
25,3.99051144029
26,3.86857716773
27,3.6633097827
28,3.77197225911
29,3.76657817801
30,3.93461570144
31,3.73077187893
32,3.86735049759
33,3.73890793152
34,3.86906037818
35,4.11648851774
36,3.82847883353
37,3.3847737716
38,3.86933617474
39,3.7916597392
40,4.24909764873
41,3.15635881304
42,3.62122911884
43,3.77761513513
44,3.86182310699
45,3.8594950971
46,3.71095653626
47,4.29472990018
48,3.83431556534
49,3.6231063873
50,3.86735277547
51,3.63772764962
52,3.79158967366
53,3.71095653626
54,3.69701156439
55,3.76439012332
56,2.867480179
57,3.70050740224
58,4.27757384434
59,3.37847521521
60,3.80097726761
61,3.77907137784
62,3.51542156319
63,3.78466163895
64,3.86633849278
65,3.86777067156
66,3.62258266824
67,3.36981348085
68,3.62236410167
69,4.05937049413
70,3.89402014472
71,3.81445987534
72,3.29417713213
73,3.86833028079
74,3.85522361047
75,3.86944503808
76,4.14429461068
77,4.05094498583
78,3.72438717634
79,4.11548469764
80,4.10615630249
81,4.11664948159
82,3.61923314032
83,3.86191979921
84,3.77559559464
85,3.64590638098
86,4.11695732994
87,3.86765444316
88,3.39869540603
89,3.74885592782
90,3.7711741197
91,3.68862654647
92,3.86890070118
93,2.96906585183
94,3.77615307698
95,2.84432014656
96,3.79353835848
97,3.77907137784
98,3.73052720713
99,3.68207706112
100,3.7543629626
101,3.86866270135
102,3.62139945908
103,3.07421520476
104,3.62082629086
105,3.89481640126
106,3.6203082261
107,3.64563156013
108,3.78349113074
109,3.86933617474
110,3.58610464017
111,3.62114504826
112,3.80452875994
113,3.90915831934
114,3.62199050817
115,3.62060325863
116,3.67570086765
117,3.85907073245
118,3.869070415
119,4.11868656534
120,3.83590450978
121,3.37787702087
122,3.82309454476
123,3.8675344008
124,4.14212376893
125,3.92611631658
126,3.76674380064
127,3.71095653626
128,4.27722347495
129,4.11574778442
130,3.91877991957
131,3.86884254512
132,3.77652632916
133,3.77559559464
134,3.85817313358
135,3.6202513421
136,3.86691348663
137,3.44799800974
138,3.71095653626
139,3.73632657051
140,3.7711741197
141,3.79327899794
142,3.78033857852
143,3.73632657051
144,3.823999391
145,3.83262741398
146,3.76752185278
147,3.62115874855
148,3.86935776666
149,3.76612930877
150,3.61844127399
151,3.89476712699
152,3.62193015909
153,4.22545587441
154,3.3719721289
155,3.64993204045
156,3.73488801441
157,3.68862654647
158,3.23791156157
159,3.83587126347
160,3.64568624823
161,3.82973240763
162,3.77907137784
163,3.86798141934
164,3.86577506122
165,3.86950117801
166,3.37653074631
167,3.61794191167
168,3.62231182754
169,3.89380433282
170,3.41802208558
171,3.86731120246
172,3.7916597392
173,4.30818917413
174,3.86922252677
175,3.86878312418
176,4.25164320495
177,3.86770636099
178,3.8546736068
179,3.90915831934
180,3.86735277547
181,4.10225568193
182,3.86835191401
183,4.08529020586
184,3.68923942967
185,3.80231666811
186,3.83587126347
187,4.11454996624
188,3.74627791011
189,3.86899524038
190,3.3919550433
191,3.6210369256
192,3.68862654647
193,3.80922110042
194,3.71965031789
195,3.89427246956
196,3.74983662916
197,3.85881415417
198,3.64954261298
199,3.62211666681
200,3.73641391836
201,3.73052720713
202,3.89467246835
203,3.71095653626
204,3.6210369256
205,3.40238644254
206,3.2007572016
207,3.74099173634
208,3.62845120713
209,3.6215137101
210,3.79593892327
211,3.43730786402
212,2.63682388844
213,3.71095653626
214,3.71965031789
215,3.68862704033
216,3.76439012332
217,3.92994612257
218,4.09210315045
219,3.85680642929
220,3.82974147734
221,3.4489569582
222,3.87188219502
223,3.81630598976
224,3.71095653626
225,3.8658446147
226,3.89884984964
227,3.88769244427
228,3.86708932993
229,3.68214141612
230,3.44623579455
231,3.71095653626
232,3.25295661379
233,4.0693233974
234,3.61849521655
235,3.79320481669
236,3.86933617474
237,4.11724651337
238,3.62499407387
239,3.6475348881
240,3.32930079681
241,3.68739850384
242,3.64679948192
243,3.71095653626
244,3.86615815731
245,3.81775757485
246,3.38093863674
247,3.0473327592
248,3.76673067547
249,3.86902386265
250,3.15249902772
251,3.804324393
252,3.78568618955
253,3.85786821542
254,3.90782561704
255,3.62741652779
256,3.8347052872
257,3.62017598758
258,3.76916639481
259,3.79327899794
260,3.86298227688
261,3.94857780501
262,3.82335799031
263,3.86936178374
264,3.37711567982
265,3.68462470124
266,3.86936002554
267,3.89476732499
268,3.72639490123
269,3.57429855876
270,3.64641605024
271,3.40378093973
272,3.7711741197
273,3.80709401539
274,3.82361271344
275,3.86925678349
276,3.79158967366
277,2.63596142116
278,3.62200884265
279,3.62245976798
280,3.94969499761
281,4.11814130595
282,3.82204401219
283,3.65104283244
284,3.2836564277
285,3.86846673014
286,3.86851970249
287,3.86824481434
288,3.86698879902
289,4.11698746523
290,3.89387530965
291,3.61943039886
292,3.8642558923
293,4.10920254161
294,3.71095653626
295,3.76473607575
296,3.88374028042
297,3.14003079078
298,3.73890793152
299,3.73052720713
300,3.58811236505
301,3.84903399918
302,3.5741986061
303,4.08129460581
304,3.76674380064
305,3.86937135419
306,3.90782561704
307,3.86947581795
308,4.11843534761
309,3.8978788292
310,3.86957742025
311,3.81856560423
312,3.72452301318
313,3.9813018825
314,3.89407116027
315,3.78001605275
316,4.24617290253
317,3.77559559464
318,3.85013821511
319,3.40583995628
320,3.72796715161
321,3.89476732499
322,3.76439012332
323,3.76674380064
324,3.6201556474
325,4.11555442833
326,3.38475898867
327,3.84907009554
328,3.78965337758
329,3.71095653626
330,3.79320481669
331,3.79158967366
332,3.64903356573
333,3.83587126347
334,3.95746636787
335,3.86750700008
336,3.8677849556
337,3.76090477899
338,3.78001605275
339,3.85551179493
340,3.66975276328
341,3.85002125646
342,3.85817313358
343,3.86706727697
344,4.11919879032
345,3.90782561704
346,3.95673957725
347,3.82472321178
348,3.89207894993
349,3.86602326871
350,3.62066944518
351,3.79158967366
352,3.99853697025
353,3.62259567978
354,3.85817313358
355,3.44626586776
356,4.0862046098
357,3.75572823279
358,3.78234630341
359,3.21071828981
360,3.86850236724
361,3.98219695935
362,3.76439012332
363,4.11775439395
364,3.78965337758
365,3.37363090957
366,3.82725952465
367,3.71381833123
368,3.80105297674
369,3.6215911285
370,3.70050740224
371,3.42451010449
372,3.86589477184
373,3.71095653626
374,3.9220645306
375,3.49896243369
376,3.86746400071
377,4.113605224
378,3.81111019078
379,3.62046050336
380,3.86957539532
381,3.12665742897
382,4.06738182416
383,3.94552436929
384,4.115848437
385,3.75438598018
386,3.89405977708
387,3.62018018944
388,3.6190226397
389,3.65171285376
390,3.78984750542
391,3.86927915316
392,4.10537300418
393,3.58811236505
394,3.8085676028
395,3.86934572334
396,4.11892815649
397,4.11843534761
398,3.90030931232
399,2.96859805241
400,3.10286256244
401,3.86935822248
402,3.89378689422
403,3.57508042352
404,3.80452875994
405,3.65104283244
406,3.86928483111
407,4.10824986184
408,3.72639490123
409,3.89222476983
410,4.03132916752
411,3.74869065109
412,3.79158967366
413,3.95673957725
414,3.67095593912
415,3.4049678731
416,3.57566188509
417,3.86461033178
418,3.86784697947
419,3.89495856011
420,3.62270680809
421,3.86919796549
422,3.8944710197
423,3.86541228889
424,2.83319995508
425,3.88453464804
426,3.70115824975
427,3.71095653626
428,3.79669124655
429,4.11740610108
430,4.11890113285
431,3.61356974715
432,3.8669875155
433,3.69701156439
434,3.65988092404
435,3.79895770306
436,3.86938326787
437,3.46097987884
438,3.86622597838
439,3.71048239135
440,3.81873638005
441,3.62874299375
442,4.1151572851
443,3.74659512536
444,3.76612930877
445,3.86503792072
446,3.74627791011
447,3.64613727698
448,3.89362505019
449,3.62359541545
450,3.94351664441
451,3.72959308459
452,3.62269429996
453,4.11910916327
454,3.86549491971
455,4.12891290671
456,3.57600252162
457,3.80452875994
458,3.62394583461
459,3.00482600197
460,3.620582014
461,3.90782561704
462,3.62732090529
463,3.748285635
464,3.71095653626
465,3.62055466045
466,3.86899524038
467,3.6218356445
468,3.62066944518
469,3.7711741197
470,3.79158967366
471,3.70311083944
472,3.83541206245
473,3.44859827898
474,4.14288532138
475,3.6273920087
476,3.62022886613
477,3.61999303912
478,3.39527086295
479,3.62157556822
480,3.7916597392
481,3.77559559464
482,3.79868881581
483,3.71285588594
484,3.71095653626
485,3.86576294668
486,3.86811971703
487,3.74659512536
488,3.86925258912
489,3.83587126347
490,3.71095653626
491,3.76439012332
492,4.02345393182
493,3.89482007087
494,3.86949979411
495,3.82361271344
496,3.78965337758
497,3.73867974337
498,4.10748867858
499,3.7711741197
500,3.86808700362
501,3.88081250667
502,3.67068462827
503,3.8691029428
504,3.63590383668
505,3.84276202257
506,3.48801925871
507,3.64495899259
508,3.76470619686
509,3.37609005786
510,3.86869889209
511,4.11577588295
512,2.94314067031
513,3.37763473854
514,3.84168993422
515,3.57832732087
516,3.63951998375
517,3.88149070838
518,3.70128122649
519,3.86889246701
520,4.01596882239
521,4.08865581126
522,3.76612930877
523,3.78965337758
524,3.804324393
525,3.71614446681
526,3.7711741197
527,3.60729561671
528,3.61798531423
529,4.14211539464
530,3.389510504
531,3.8692562443
532,4.14267557724
533,3.64590638098
534,3.77559559464
535,3.7117705895
536,3.86348464812
537,4.11421639394
538,3.65825253853
539,3.86781458941
540,4.08065552921
541,3.82361271344
542,3.86940936728
543,3.83424122689
544,3.86750700008
545,4.11705426645
546,4.11873321514
547,3.71095653626
548,3.86805427886
549,3.65171285376
550,3.57508042352
551,3.86676305013
552,4.11695732994
553,3.72796715161
554,4.11883722857
555,3.99504822933
556,3.78965337758
557,3.93195384745
558,3.62019481844
559,3.63344556361
560,3.83855021499
561,3.86944503808
562,4.11817874644
563,3.69701156439
564,3.73226828578
565,4.09963630079
566,4.0862046098
567,4.06857143277
568,3.67570086765
569,3.6485637694
570,4.06856359519
571,4.11890113285
572,3.858638569
573,3.44115673421
574,3.70125885163
575,3.71095653626
576,3.62169880398
577,4.07953013013
578,3.75257323502
579,4.12742148191
